ORIG_FID,Flood_Sum,Aspect_Mea,Dem_Mean,Dem_Std,Slope_Mean,Impervious,WaterBody_,WorldPop_M,evp2021,pre2021,prs2021,rhu2021,Light_N,HenanPr,rain0715,rain0716,rain0717,rain0718,rain0719,rain0720,rain0721,rain0722,rain0723,rain0724,rain0725,Join_Count,FloodArea,Label,newLabel
5404,270,170.977005,310.0390015,9.11485,6.2722402,1016,0,3.26635,1237.400024,1460.119995,980.1589966,60.9230995,1.34892,123.5130005,0,0,0,3.2720499,94.2169037,123.5130005,54.287899,0,0,0,0,0,270,,
5405,50,181.9689941,334.2799988,9.3916197,3.7005401,1837,0,5.37747,1237.300049,1465.979981,979.3380127,60.9450989,1.2299,122.1640015,0,0,0,3.1876199,94.4955978,122.1640015,53.8157005,0,0,0,0,0,50,,
5406,26,114.2630005,339.1199951,10.6716995,6.9006801,651,0,3.7909,1236.670044,1472.719971,978.0440063,60.9852982,1.1724499,120.8150024,0,0,0,3.1031799,94.7743988,120.8150024,53.3434982,0,0,0,0,0,26,,
5407,38,160.6340027,359.9140015,9.6912603,6.0286899,1281,0,2.8801301,1236.040039,1479.469971,976.7470093,61.0256996,1.18753,119.4660034,0,0,0,3.01875,95.0531998,119.4660034,52.8712006,0,0,0,0,0,38,,
5408,20,90.3872986,252.1080017,4.2741899,2.22875,1608,0,14.5410004,1235.939941,1389.119995,987.9030151,60.7835007,2.26211,127.2369995,0,0,0,9.0205002,87.9194031,127.2369995,58.9872017,0,0,0,0,0,20,,
5409,33,107.336998,239.9940033,7.6719198,3.5634799,1407,0,5.7902498,1235.410034,1396.76001,986.6459961,60.8129005,2.3954999,127.2429962,0,0,0,8.4212999,88.5190964,127.2429962,58.6202011,0,0,0,0,0,33,,
5410,273,122.3730011,230.1410065,4.3505402,2.6059201,1860,0,4.4373999,1235.969971,1402.099976,986.3880005,60.8079987,2.6803501,127.2490005,0,0,0,7.8221002,89.1187973,127.2490005,58.2531013,0,0,0,0,0,273,,
5411,266,150.7680054,234.0579987,7.0317798,4.0452299,1098,0,4.5434999,1236.52002,1407.459961,986.1140137,60.8036003,2.6921699,127.2549973,0,0,0,7.2228999,89.7184982,127.2549973,57.8861008,0,0,0,0,0,266,,
5412,408,188.9720001,253.2100067,8.7332296,5.4368501,1152,0,7.48033,1236.859985,1413.119995,985.6550293,60.8072014,2.32513,127.2610016,0,0,0,6.6237001,90.3181992,127.2610016,57.519001,0,0,0,0,0,408,,
5413,133,184.4600067,282.0499878,11.0799999,4.9546499,1304,0,5.9933,1236.98999,1419.170044,985.0150146,60.8172989,3.47188,127.2669983,0,0,0,6.0244999,90.9179001,127.2669983,57.1519012,0,0,0,0,0,133,,
5414,183,114.9400024,308.5639954,4.8940401,2.5455699,2500,0,12.6609001,1234.76001,1429.819946,982.2319946,60.9053001,4.7575998,127.2730026,0,0,0,5.4253001,91.517601,127.2730026,56.7849007,0,0,0,0,0,183,,
5415,73,59.3251991,300.1549988,10.1252003,4.0929699,2457,0,9.6149797,1232.689941,1440.140015,979.5949707,60.9882011,3.8575799,127.2789993,0,0,0,4.8260999,92.1173019,127.2789993,56.4178009,0,0,0,0,0,73,,
5416,102,194.1589966,224.4600067,10.2177,4.1726699,1881,0,6.8376799,1233.040039,1340.390015,991.6370239,60.7957001,1.7392499,116.0550003,0,0,0,15.1873999,84.4830017,116.0550003,58.0042,0,0,0,0,0,102,,
5417,265,285.9169922,232.2660065,13.0985003,5.4256001,1475,0,4.2346401,1233.310059,1346.859985,991.0650024,60.7952995,2.1433401,117.6070023,0,0,0,14.3975,84.8936005,117.6070023,58.1815987,0,0,0,0,0,265,,
5418,232,204.647995,215.0970001,3.5076699,1.85225,2073,0,6.8522701,1234.670044,1351.060059,991.4970093,60.7602997,2.13942,119.1600037,0,0,0,13.6075001,85.3041992,119.1600037,58.3590012,0,0,0,0,0,232,,
5419,149,153.9299927,219.7369995,2.6640799,1.01211,2359,0,5.4848299,1235.959961,1355.380005,991.8720093,60.7274017,2.15012,120.711998,0,0,0,12.8175001,85.714798,120.711998,58.5363998,0,0,0,0,0,149,,
5420,157,164.1670074,225.9980011,2.2500501,1.2215101,2114,0,5.5353198,1236.51001,1361.130005,991.5689697,60.7200012,2.6224,122.2649994,0,0,0,12.0276003,86.1255035,122.2649994,58.7137985,0,0,0,0,0,157,,
5421,251,115.125,226.3769989,3.9537201,2.25753,2500,0,4.4598098,1236.98999,1366.969971,991.2139893,60.7145004,3.1550701,123.8180008,0,0,0,11.2376003,86.5361023,123.8180008,58.891201,0,0,0,0,0,251,,
5422,533,116.913002,220.4579926,7.3001299,3.9284799,2301,0,6.5033202,1236.790039,1374.099976,990.2440186,60.7322006,2.74665,125.3700027,0,0,0,10.4476004,86.946701,125.3700027,59.0685997,0,0,0,0,0,533,,
5423,85,156.8399963,239.7169952,7.74963,3.56463,1589,29,14.3694,1236.560059,1381.280029,989.2449951,60.7510986,2.4516201,126.9229965,0,0,0,9.6576405,87.3572998,126.9229965,59.2459984,0,0,0,0,0,85,,
5424,135,157.5209961,168.0070038,3.42451,2.42537,1355,0,12.0282001,1228.01001,1293.369995,993.6729736,60.910099,1.95418,109.6029968,0,0,0,8.4652996,90.052597,109.6029968,57.325901,0,0,0,0,0,135,,
5425,129,139.227005,162.2890015,4.51858,3.0363901,1731,0,13.8921003,1229.400024,1297.810059,994.0980225,60.8690987,1.8453799,110.0080032,0,0,0,10.1838999,88.7600021,110.0080032,57.3608017,0,0,0,0,0,129,,
5426,2180,79.5478973,152.3899994,1.58751,0.933637,137,0,13.0044003,1231.300049,1301.229981,994.9810181,60.8128014,1.87281,110.4120026,0,0,0,11.9026003,87.4673996,110.4120026,57.3956985,0,0,0,0,0,2180,,
5427,301,161.8280029,153.7680054,2.26932,0.85536,1308,0,18.5725994,1233.069946,1304.869995,995.757019,60.7603989,2.5783601,110.8160019,0,0,0,13.6211996,86.1748962,110.8160019,57.4305992,0,0,0,0,0,301,,
5428,91,183.0829926,172.3760071,10.4715996,4.5095301,1584,0,12.8205996,1233.430054,1311.290039,995.2600098,60.7546997,4.3242998,111.2210007,0,0,0,15.3399,84.8823013,111.2210007,57.4654999,0,0,0,0,0,91,,
5429,61,188.4299927,202.0659943,10.4799004,4.04285,1173,0,0,1233.729981,1317.839966,994.7059937,60.7512016,4.2290602,111.625,0,0,0,17.0585003,83.589798,111.625,57.5004005,0,0,0,0,0,61,,
5430,119,268.5130005,216.5149994,10.2854996,4.6826,438,0,2.5810001,1233.280029,1325.829956,993.4780273,60.7728996,2.0910101,112.9489975,0,0,0,16.7674007,83.6616974,112.9489975,57.6493988,0,0,0,0,0,119,,
5431,114,244.7830048,205.5079956,8.19452,4.6301398,1304,0,9.7175999,1232.869995,1333.719971,992.2930298,60.7932014,1.46038,114.5019989,0,0,0,15.9773998,84.0723038,114.5019989,57.8268013,0,0,0,0,0,114,,
5432,297,182.6130066,240.723999,14.5945997,10.5003004,1624,0,1.05075,1213.560059,1263.98999,987.4050293,61.3599014,0.731342,106.5540009,0,0,0,0.145457,95.2977982,106.5540009,56.8535995,0,0,0,0,0,297,,
5433,269,168.1410065,229.9830017,15.4568996,10.5457001,1700,0,0,1215.650024,1267.119995,988.427002,61.2929001,0.793853,106.9000015,0,0,0,0.166844,95.5980988,106.9000015,56.9487991,0,0,0,0,0,269,,
5434,960,216.3240051,227.3659973,19.3868999,9.4365101,1418,0,0.606017,1218.73999,1268.25,990.3670044,61.1940994,0.91765,107.2470016,0,0,0,0.188231,95.8983002,107.2470016,57.0441017,0,0,0,0,0,960,,
5435,782,223.6790009,205.0070038,19.0976009,9.7047501,1601,71,4.4275298,1221.660034,1269.709961,992.1550293,61.1007996,1.07414,107.5930023,0,0,0,0.209618,96.1986008,107.5930023,57.1394005,0,0,0,0,0,782,,
5436,227,211.9309998,177.5700073,5.94451,4.0218801,2388,0,9.0983601,1222.579956,1275.160034,992.1359863,61.0732002,1.07072,107.9860001,0,0,0,1.59074,95.2228012,107.9860001,57.1862984,0,0,0,0,0,227,,
5437,41,152.4029999,177.6029968,10.2407999,5.5605502,2090,0,8.8616199,1223.550049,1280.51001,992.1630249,61.0441017,1.24025,108.3909988,0,0,0,3.3093801,93.9301987,108.3909988,57.221199,0,0,0,0,0,41,,
5438,156,160.8880005,181.6929932,8.2023802,6.2005801,1322,0,10.4375,1225.109985,1284.650024,992.7319946,60.9966011,1.92006,108.7949982,0,0,0,5.0280199,92.6377029,108.7949982,57.2560997,0,0,0,0,0,156,,
5439,66,159.496994,182.927002,5.51267,2.55616,1671,0,11.2031002,1226.660034,1288.829956,993.2860107,60.9497986,2.2955101,109.1989975,0,0,0,6.7466602,91.3451004,109.1989975,57.2910004,0,0,0,0,0,66,,
5440,140,167.727005,261.2950134,14.5819998,10.3702002,904,0,0.462431,1199.839966,1233.189941,982.0130005,61.8140984,0.599929,105.3199997,0,0,0,0,92.0344009,105.3199997,56.0281982,0,0,0,0,0,140,,
5441,96,150.1940002,240.1999969,18.9734001,11.1753998,1196,0,0.846877,1200.939941,1238.229981,982.1140137,61.7756996,0.597082,104.3840027,0,0,0,0,93.0531998,104.3840027,56.1759987,0,0,0,0,0,96,,
5442,219,167.7810059,259.9450073,18.0020008,13.0778999,467,0,0,1201.380005,1244.599976,981.6300049,61.759201,0.609642,104.4749985,0,0,0,0.0171341,93.4962997,104.4749985,56.2817993,0,0,0,0,0,219,,
5443,127,168.1380005,300.8970032,21.3316994,11.8409004,1457,0,0.351702,1201.949951,1250.729981,981.257019,61.7388,0.600723,104.8209991,0,0,0,0.0385212,93.7966003,104.8209991,56.3771019,0,0,0,0,0,127,,
5444,41,103.2089996,294.401001,27.9400997,12.4706001,776,0,0.21409,1203.949951,1254.02002,982.1879883,61.6727982,0.60557,105.1679993,0,0,0,0.0599083,94.0968018,105.1679993,56.4724007,0,0,0,0,0,41,,
5445,93,136.5829926,270.4779968,17.2206993,9.9555101,2295,0,3.48508,1206.01001,1257.180054,983.177002,61.6048012,0.644757,105.5139999,0,0,0,0.0812954,94.3971024,105.5139999,56.5676994,0,0,0,0,0,93,,
5446,140,171.3029938,277.6749878,15.0049,11.4636002,1428,0,0,1208.819946,1258.869995,984.8460083,61.5135002,0.698618,105.8610001,0,0,0,0.102682,94.6973038,105.8610001,56.6629982,0,0,0,0,0,140,,
5447,277,148.3419952,254.4640045,21.5515995,11.3570995,1835,0,0.466989,1211.560059,1260.680054,986.4589844,61.4241982,0.702082,106.2070007,0,0,0,0.12407,94.9975967,106.2070007,56.7583008,0,0,0,0,0,277,,
5448,0,213.2350006,588.5529785,58.2052002,29.9491997,0,0,0,1176.75,1229.280029,967.3980103,62.5923004,0.479778,111.875,0,0,0,0,84.9029007,111.875,54.9935989,0,0,0,0,0,#N/A,,
5449,0,90.8280029,479.8619995,41.7481995,27.4971008,0,0,0,1175.469971,1238.930054,965.3300171,62.6283989,0.481356,110.939003,0,0,0,0,85.9216995,110.939003,55.1413994,0,0,0,0,0,0,N,
5450,89,168.4210052,367.1010132,32.7202988,16.2199993,327,0,0,1174.819946,1247.329956,963.8270264,62.6442986,0.497247,110.0019989,0,0,0,0,86.9404984,110.0019989,55.2891998,0,0,0,0,0,89,,
5451,416,170.5099945,302.4890137,18.6357994,11.7414999,1203,73,0,1181.550049,1241.01001,969.0269775,62.4216003,0.564962,109.0660019,0,0,0,0,87.959198,109.0660019,55.4370003,0,0,0,0,0,416,,
5452,111,141.8220062,276.2659912,13.802,9.8551102,1599,0,0,1188.180054,1234.890015,974.1350098,62.2022018,0.581251,108.1289978,0,0,0,0,88.9779968,108.1289978,55.5848007,0,0,0,0,0,111,,
5453,92,164.0820007,281.0209961,19.5011005,13.8768997,406,0,0,1193.599976,1231.23999,978.1489868,62.0228004,0.567105,107.1930008,0,0,0,0,89.9968033,107.1930008,55.7326012,0,0,0,0,0,92,,
5454,154,140.3379974,241.973999,14.0194998,8.6447802,1617,0,0.220528,1198.689941,1228.26001,981.8619995,61.8543015,0.585008,106.2570038,0,0,0,0,91.0156021,106.2570038,55.8804016,0,0,0,0,0,154,,
5455,1676,112.2249985,98.1643982,1.7562799,0.986709,1496,358,1.83202,1318.319946,1408.02002,1000.979981,61.6926003,2.24283,91.8486023,0,0,0,20.2115993,81.745697,91.8486023,44.8638,0,0,0,0,0,1676,,
5456,264,110.637001,95.3351974,2.6182599,0.83486,95,1335,0.573925,1320.869995,1402,1002.799988,61.6562996,1.2048,91.5140991,0,0,0,19.7457008,82.4570999,91.5140991,44.7467995,0,0,0,0,0,264,,
5457,0,35.0751991,92.7993011,0.235779,0.0649838,0,2500,0,1323.280029,1396.290039,1004.479981,61.6248016,0.92967,91.1794968,0,0,0,19.2796993,83.168602,91.1794968,44.6297989,0,0,0,0,0,0,N,
5458,0,106.9960022,93.4501038,0.727284,0.227645,0,2493,0,1323.910034,1394.150024,1004.559998,61.6502991,1.1989599,90.8450012,0,0,0,18.8138008,83.8800964,90.8450012,44.5127983,0,0,0,0,0,#N/A,,
5459,730,151.9409943,123.8320007,4.4318199,3.5783999,818,276,0,1315.25,1421.839966,1002.280029,61.411499,2.1598899,101.2210007,0,0,0,15.8188,79.222702,101.2210007,45.3027,0,0,0,0,0,730,,
5460,810,168.4700012,133.7669983,5.2765598,5.1388402,772,25,0.680941,1314.76001,1421.839966,1001.320007,61.4754982,1.61744,99.8062973,0,0,0,16.6627998,79.4228973,99.8062973,45.2658997,0,0,0,0,0,810,,
5461,344,199.0070038,148.7830048,6.4135799,6.4794002,0,0,0,1314.280029,1421.819946,1000.369995,61.5391998,1.54072,98.3915024,0,0,0,17.5067997,79.6231995,98.3915024,45.2290993,0,0,0,0,0,344,,
5462,530,197.0769958,155.7740021,7.15518,6.5896802,294,0,0,1313.859985,1421.680054,999.4769897,61.600399,1.45074,96.976799,0,0,0,18.3509007,79.8235016,96.976799,45.1922989,0,0,0,0,0,530,,
5463,539,158.7619934,154.6560059,11.2904997,10.0073004,1069,0,0,1313.420044,1421.579956,998.5689697,61.6623993,1.32296,95.5619965,0,0,0,19.1949005,80.0238037,95.5619965,45.1554985,0,0,0,0,0,539,,
5464,352,157.3589935,168.4400024,11.1408997,9.4560299,1786,0,2.7073801,1312.719971,1422.040039,997.4199829,61.7327003,1.54234,94.1472015,0,0,0,20.0389996,80.2240982,94.1472015,45.1186981,0,0,0,0,0,352,,
5465,711,152.8450012,141.6130066,18.5144997,16.802,2291,0,0.535894,1312.300049,1421.920044,996.5349731,61.7935982,2.69801,92.7324982,0,0,0,20.8829994,80.4244003,92.7324982,45.0819016,0,0,0,0,0,711,,
5466,1388,123.6709976,110.9800034,15.2215996,8.7172098,2060,34,3.0462,1315.329956,1414.930054,998.7739868,61.7425003,3.5018899,92.183197,0,0,0,20.6776009,81.0342026,92.183197,44.9808006,0,0,0,0,0,1388,,
5467,97,196.8480072,106.6480026,0.313713,0.237648,1629,0,20.4144001,1311.800049,1436.609985,1003.320007,61.1362991,3.71977,110.8919983,0,0,0,7.7112098,77.5859985,110.8919983,44.5051003,0,0,0,0,0,97,,
5468,84,184.1529999,108.2340012,0.752481,0.299759,118,0,2.96066,1312.23999,1434.75,1003.200012,61.1702995,2.7684,109.8700027,0,0,0,8.8780098,77.7945023,109.8700027,44.7284012,0,0,0,0,0,84,,
5469,323,208.1699982,110.6679993,0.691375,0.283087,712,0,0,1312.680054,1432.910034,1003.070007,61.2046013,2.1837399,108.8470001,0,0,0,10.0447998,78.0029984,108.8470001,44.9516983,0,0,0,0,0,323,,
5470,17,193.8809967,112.6880035,0.818237,0.344542,56,0,0,1313,1431.300049,1002.830017,61.2429008,2.62324,107.8249969,0,0,0,11.2116003,78.2114029,107.8249969,45.1749992,0,0,0,0,0,17,,
5471,146,186.8690033,116.4729996,1.54356,0.60576,911,0,0,1313.349976,1429.609985,1002.630005,61.2799988,4.8010502,106.802002,0,0,0,12.3783998,78.419899,106.802002,45.398201,0,0,0,0,0,146,,
5472,419,169.4199982,120.4380035,1.65352,1.25323,1900,0,11.9843998,1314.150024,1427.030029,1002.830017,61.3025017,5.8035798,105.4649963,0,0,0,13.2866001,78.6218033,105.4649963,45.4132004,0,0,0,0,0,419,,
5473,425,122.8710022,111.1139984,5.5141201,2.4452,2203,64,13.4858999,1314.900024,1424.530029,1002.98999,61.3264999,5.6335402,104.0510025,0,0,0,14.1307001,78.8220978,104.0510025,45.3763008,0,0,0,0,0,425,,
5474,451,189.8049927,111.4550018,6.5763001,2.8164301,1291,364,3.9244399,1315.109985,1423.130005,1002.659973,61.3680992,3.81022,102.6360016,0,0,0,14.9747,79.0223999,102.6360016,45.3395004,0,0,0,0,0,451,,
5475,174,155.0130005,103.4369965,0.839694,0.546984,1287,0,9.7643805,1307.109985,1453,1003.369995,60.9021988,4.4222598,114.1299973,0,0,0,0.735214,77.9775009,114.1299973,43.1208,0,0,0,0,0,174,,
5476,368,164.6170044,103.211998,0.83218,0.594677,550,0,12.901,1307.689941,1451.030029,1003.349976,60.9313011,3.8424001,115.3550034,0,0,0,0.829458,77.2494965,115.3550034,43.1613007,0,0,0,0,0,368,,
5477,273,144.9989929,103.2190018,1.2895,0.620126,1177,0,10.6954002,1308.27002,1449.060059,1003.340027,60.9603996,4.0554199,116.5810013,0,0,0,0.923702,76.5214996,116.5810013,43.2016983,0,0,0,0,0,273,,
5478,178,124.4950027,102.723999,0.836698,0.421084,1311,0,15.4191999,1308.869995,1447.01001,1003.340027,60.9892998,3.5091801,116.0049973,0,0,0,1.87722,76.5437012,116.0049973,43.3885994,0,0,0,0,0,178,,
5479,65,92.0576019,103.2320023,0.641772,0.29966,332,0,11.4157,1309.469971,1444.939941,1003.340027,61.0180016,2.6446199,114.9830017,0,0,0,3.0440099,76.7521973,114.9830017,43.6119003,0,0,0,0,0,65,,
5480,108,146.477005,102.6149979,0.379769,0.201597,805,0,11.2638998,1310.150024,1442.680054,1003.429993,61.0443001,2.6081901,113.9599991,0,0,0,4.2108102,76.960701,113.9599991,43.8352013,0,0,0,0,0,108,,
5481,2,182.3090057,103.8560028,0.435018,0.170701,238,0,7.9439602,1310.819946,1440.439941,1003.5,61.0710983,3.2641799,112.9369965,0,0,0,5.3776102,77.1690979,112.9369965,44.0584984,0,0,0,0,0,2,,
5482,131,185.522995,105.2549973,0.36907,0.172047,1364,0,10.8631001,1311.310059,1438.52002,1003.409973,61.1035995,4.35954,111.9150009,0,0,0,6.5444102,77.3776016,111.9150009,44.2817993,0,0,0,0,0,131,,
5483,296,132.048996,106.802002,0.472101,0.219098,2491,0,24.1858997,1301.530029,1469.290039,1002.729981,60.7085991,24.8770008,104.6340027,0,0,0,0,83.7498016,104.6340027,42.8464012,0,0,0,0,0,296,,
5484,860,80.1904984,105.1279984,0.897369,0.422236,2019,380,15.0663004,1302.26001,1467.310059,1002.830017,60.7308998,14.0219002,105.5530014,0,0,0,0.0755031,83.0735016,105.5530014,42.8376999,0,0,0,0,1,860,Y,2
5485,356,142.927002,105.3929977,0.716108,0.334878,1034,0,19.1830997,1302.979981,1465.339966,1002.929993,60.7533989,8.4865398,106.7779999,0,0,0,0.169747,82.3454971,106.7779999,42.8781013,0,0,0,0,0,356,,
5486,432,113.2310028,104.0370026,0.840762,0.427707,2215,0,21.3759995,1303.609985,1463.479981,1002.940002,60.7795982,10.8935003,108.0029984,0,0,0,0.263992,81.6175003,108.0029984,42.9185982,0,0,0,0,0,432,,
5487,360,56.3316994,103.5940018,0.753105,0.301258,2500,0,21.2364998,1304.23999,1461.609985,1002.960022,60.8058014,16.1819,109.2289963,0,0,0,0.358236,80.8895035,109.2289963,42.9589996,0,0,0,0,0,360,,
5488,679,165.0720062,102.5680008,0.58662,0.377981,2500,0,20.4780006,1304.910034,1459.589966,1003.01001,60.8312988,13.8769999,110.4540024,0,0,0,0.45248,80.161499,110.4540024,42.9995003,0,0,0,0,0,679,,
5489,926,232.5610046,101.5670013,0.417849,0.243681,2500,0,16.4853001,1305.579956,1457.560059,1003.080017,60.8566017,9.2080402,111.6790009,0,0,0,0.546725,79.4335022,111.6790009,43.0399017,0,0,0,0,0,926,,
5490,212,200.3959961,101.4690018,1.25511,0.678056,2128,0,11.2482996,1306.359985,1455.27002,1003.229981,60.8791008,6.0183601,112.9049988,0,0,0,0.640969,78.7054977,112.9049988,43.0803986,0,0,0,0,0,212,,
5491,65,61.6203995,130.404007,2.6351299,1.122,708,0,14.3210001,1293.310059,1487.699951,999.8339844,60.6222992,4.01054,107.1750031,0,0,0,0,87.4937973,107.1750031,44.5029984,0,0,0,0,0,65,,
5492,279,139.9700012,122.8639984,1.4797601,0.587052,1359,0,19.5128002,1294.75,1484.780029,1000.559998,60.6186981,5.2179799,106.8580017,0,0,0,0,87.0258026,106.8580017,44.2960014,0,0,0,0,0,279,,
5493,938,131.9720001,119.3170013,1.43686,0.536498,2500,0,27.3362007,1296.140015,1481.920044,1001.25,60.6161995,9.4314804,106.5400009,0,0,0,0,86.5578003,106.5400009,44.0889015,0,0,0,0,0,938,,
5494,498,87.4107971,116.6999969,0.438232,0.201137,2500,0,23.8577995,1297.109985,1479.800049,1001.549988,60.6286011,14.5232,106.2220001,0,0,0,0,86.089798,106.2220001,43.8818016,0,0,0,0,0,498,,
5495,262,118.2730026,114.7279968,0.71527,0.247586,2500,0,24.2497005,1298.069946,1477.689941,1001.849976,60.641201,16.5562,105.9049988,0,0,0,0,85.6218033,105.9049988,43.6747017,0,0,0,0,0,262,,
5496,451,205.5700073,114.9990005,2.0025499,1.05819,2371,0,27.2360001,1298.939941,1475.640015,1002.070007,60.6575012,18.8132,105.586998,0,0,0,0,85.153801,105.586998,43.467701,0,0,0,0,0,451,,
5497,439,213.9100037,111.4469986,1.55726,0.84954,2500,0,28.7131996,1299.810059,1473.579956,1002.289978,60.6738014,30.6236,105.2689972,0,0,0,0,84.6857986,105.2689972,43.260601,0,0,0,0,0,439,,
5498,225,188.1419983,107.3099976,0.654787,0.3565,2500,0,34.671299,1300.670044,1471.430054,1002.51001,60.6910019,36.3436012,104.9520035,0,0,0,0,84.2177963,104.9520035,43.0535011,0,0,0,0,0,225,,
5499,269,179.0469971,148.2310028,0.826828,0.586548,1512,0,27.5258007,1286.810059,1497.75,998.6530151,60.5094986,12.9273005,100.8730011,0,0,0,0,97.3554001,100.8730011,45.3140984,0,0,0,0,0,269,,
5500,433,143.5279999,145.477005,1.28622,0.583265,2237,0,37.4594994,1287.52002,1497.01001,998.6939697,60.5256004,22.8281002,101.9820023,0,0,0,0,95.9004974,101.9820023,45.2434006,0,0,0,0,0,433,,
5501,254,111.4990005,141.7899933,1.46946,0.715502,2500,0,30.1982994,1288.219971,1496.25,998.7360229,60.5419006,17.0923004,103.0910034,0,0,0,0,94.4456024,103.0910034,45.172699,0,0,0,0,0,254,,
5502,445,123.685997,135.4759979,1.91415,1.016,1653,0,27.9491005,1288.920044,1495.310059,998.7819824,60.5589981,11.1433001,104.1999969,0,0,0,0,92.9906998,104.1999969,45.1021004,0,0,0,0,0,445,,
5503,618,90.7947998,133.3209991,0.965306,0.465024,2500,0,51.987999,1289.640015,1494.319946,998.8389893,60.5758018,10.1237001,105.3089981,0,0,0,0,91.5357971,105.3089981,45.0313988,0,0,0,0,0,618,,
5504,403,87.081398,134.8200073,1.49853,0.820307,2387,0,33.5242996,1290.51001,1492.859985,999.039978,60.588501,6.47926,106.4179993,0,0,0,0,90.0809021,106.4179993,44.960701,0,0,0,0,0,403,,
5505,701,108.5780029,132.201004,5.1689501,2.97733,673,460,19.1082993,1291.380005,1491.369995,999.2470093,60.6012001,4.6461701,107.5270004,0,0,0,0,88.6259995,107.5270004,44.8899994,0,0,0,0,0,701,,
5506,39,129.822998,132.0870056,1.98241,1.20895,611,171,15.8992996,1292.329956,1489.579956,999.5230103,60.6123009,4.0813999,107.4929962,0,0,0,0,87.9617996,107.4929962,44.7100983,0,0,0,0,0,39,,
5507,93,135.3739929,167.3139954,2.19889,1.70139,502,0,12.8759003,1278.23999,1504.920044,995.7520142,60.4948997,6.2641201,95.8609009,0,0,0,0,103.8880005,95.8609009,45.6911011,0,0,0,0,0,93,,
5508,110,105.6669998,165.3710022,2.3489299,0.945108,1672,0,15.684,1279.619995,1503.780029,996.3909912,60.4850998,9.2801399,96.050499,0,0,0,0,103.6490021,96.050499,45.6652985,0,0,0,0,0,110,,
5509,31,107.8099976,159.3849945,2.21785,1.6304899,1118,0,13.7931995,1280.98999,1502.660034,997.0159912,60.4757996,10.5672998,96.2399979,0,0,0,0,103.4110031,96.2399979,45.6394997,0,0,0,0,0,31,,
5510,692,86.2751999,153.9080048,4.0096898,2.2648499,2242,0,11.5862999,1282.170044,1501.680054,997.4719849,60.4737015,10.4944,96.4296036,0,0,0,0,103.1719971,96.4296036,45.6136017,0,0,0,0,0,692,,
5511,333,193.6809998,149.1139984,3.65132,2.8800399,731,0,16.6518993,1283.339966,1500.699951,997.9199829,60.4719009,8.5636196,96.6192017,0,0,0,0,102.9329987,96.6192017,45.5877991,0,0,0,0,0,333,,
5512,492,215.4069977,145.4559937,1.69004,1.10462,1633,0,18.7059994,1284.390015,1499.73999,998.2600098,60.4751015,5.1324301,97.5454025,0,0,0,0,101.7200012,97.5454025,45.5261002,0,0,0,0,0,492,,
5513,163,181.2149963,142.5169983,2.99664,2.2455499,344,0,14.8339996,1285.400024,1498.810059,998.5770264,60.4791985,3.92539,98.6545029,0,0,0,0,100.2649994,98.6545029,45.4553986,0,0,0,0,0,163,,
5514,148,171.8090057,144.3480072,2.96701,1.75114,1355,0,18.9782009,1286.109985,1498.290039,998.6149902,60.4943008,4.8944402,99.7634964,0,0,0,0,98.8103027,99.7634964,45.3847008,0,0,0,0,0,148,,
